3057,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605914,11CETBT101171,11CETBT101171,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3058,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605861,11CETBT101063,11CETBT101063,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3059,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605861,11CETBT101063,11CETBT101063,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3060,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605856,11CETBT101047,11CETBT101047,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3061,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605856,11CETBT101047,11CETBT101047,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3062,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605873,11CETBT101079,11CETBT101079,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3063,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605873,11CETBT101079,11CETBT101079,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3064,26-07-2011,2011-2012,2011-2012,AIE,PMT,994613,11CETBT102049,11CETBT102049,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3065,26-07-2011,2011-2012,2011-2012,AIE,PMT,994613,11CETBT102049,11CETBT102049,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3066,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605901,11CETBT101152,11CETBT101152,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3067,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605901,11CETBT101152,11CETBT101152,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3068,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605893,11CETBT101138,11CETBT101138,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3069,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605893,11CETBT101138,11CETBT101138,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3070,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605937,11CETBT101210,11CETBT101210,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3071,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,605937,11CETBT101210,11CETBT101210,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3072,26-07-2011,2011-2012,2011-2012,AIE,RCPT,894445,11CETBT101266,11CETBT101266,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,1970,TUITION FEE,0,128000,0,0,0,0,0,0,0,
3073,26-07-2011,2011-2012,2011-2012,AIE,RCPT,894445,11CETBT101266,11CETBT101266,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,1970,Security Fee,0,10000,0,0,0,0,0,0,0,
3074,26-07-2011,2011-2012,2011-2012,AIE,PMT,994699,11CETBT102260,11CETBT102260,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3075,26-07-2011,2011-2012,2011-2012,AIE,PMT,994699,11CETBT102260,11CETBT102260,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3076,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606199,11CETBT105115,11CETBT105115,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3077,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606199,11CETBT105115,11CETBT105115,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3078,26-07-2011,2011-2012,2011-2012,AIE,PMT,994700,11CETBT102260,11CETBT102260,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3079,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606197,11CETBT105109,11CETBT105109,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3080,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606197,11CETBT105109,11CETBT105109,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3081,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606192,11CETBT105086,11CETBT105086,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3082,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606192,11CETBT105086,11CETBT105086,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3083,26-07-2011,2011-2012,2011-2012,AIE,PMT,994705,11CETBT103006,11CETBT103006,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3084,26-07-2011,2011-2012,2011-2012,AIE,PMT,994705,11CETBT103006,11CETBT103006,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3085,26-07-2011,2011-2012,2011-2012,AIE,SCHOLARSHIP,615858,11CETBT101278,11CETBT101278,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,0,0,0,32000,0,0,0,0,0,
3086,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606209,11CETBT105143,11CETBT105143,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3087,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606209,11CETBT105143,11CETBT105143,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3088,26-07-2011,2011-2012,2011-2012,AIE,PMT,994640,11CETBT102112,11CETBT102112,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3089,26-07-2011,2011-2012,2011-2012,AIE,PMT,994640,11CETBT102112,11CETBT102112,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3090,26-07-2011,2011-2012,2011-2012,AIE,PMT,994631,11CETBT102094,11CETBT102094,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3091,26-07-2011,2011-2012,2011-2012,AIE,PMT,994631,11CETBT102094,11CETBT102094,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3092,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887608,11CETBT105236,11CETBT105236,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,1976,TUITION FEE,0,128000,0,0,0,0,0,0,0,
3093,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887608,11CETBT105236,11CETBT105236,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,1976,Security Fee,0,10000,0,0,0,0,0,0,0,
3094,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887599,11CETBT105237,11CETBT105237,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,1987,TUITION FEE,0,128000,0,0,0,0,0,0,0,
3095,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887599,11CETBT105237,11CETBT105237,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,1987,Security Fee,0,10000,0,0,0,0,0,0,0,
3096,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887576,11CETBT105239,11CETBT105239,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,2005,TUITION FEE,0,128000,0,0,0,0,0,0,0,
3097,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887576,11CETBT105239,11CETBT105239,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,2005,Security Fee,0,10000,0,0,0,0,0,0,0,
3098,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887589,11CETBT105238,11CETBT105238,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,2003,TUITION FEE,0,128000,0,0,0,0,0,0,0,
3099,26-07-2011,2011-2012,2011-2012,AIE,RCPT,887589,11CETBT105238,11CETBT105238,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,2003,Security Fee,0,10000,0,0,0,0,0,0,0,
3100,26-07-2011,2011-2012,2011-2012,AIE,PMT,994711,11CETBT103017,11CETBT103017,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3101,26-07-2011,2011-2012,2011-2012,AIE,PMT,994711,11CETBT103017,11CETBT103017,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3102,26-07-2011,2011-2012,2011-2012,AIE,PMT,994778,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3103,26-07-2011,2011-2012,2011-2012,AIE,PMT,994778,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3104,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606183,11CETBT105064,11CETBT105064,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3105,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606183,11CETBT105064,11CETBT105064,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3106,26-07-2011,2011-2012,2011-2012,AIE,PMT,994813,11CETBT105143,11CETBT105143,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-128000,0,
3107,26-07-2011,2011-2012,2011-2012,AIE,PMT,994813,11CETBT105143,11CETBT105143,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,0,0,-10000,0,
3108,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606170,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,TUITION FEE,0,0,0,0,0,128000,0,0,0,DUE REVERCE
3109,26-07-2011,2011-2012,2011-2012,AIE,REVDUE,606170,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,,Security Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
3110,26-07-2011,2011-2012,2011-2012,AIE,RCPT,892586,11CETBT102108,11CETBT102108,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,1972,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
